2025-12-30 12:15, failed, 0.231145
2025-12-31 00:36, failed, 0.101230
2025-12-31 12:14, failed, 0.025615
2026-01-01 00:41, failed, 0.097568
2026-01-01 12:14, failed, 0.053602
2026-01-02 00:37, failed, 0.058549
2026-01-02 12:14, failed, 0.032781
2026-01-03 00:34, failed, 0.063374
2026-01-03 12:13, failed, 0.039938
2026-01-04 00:41, failed, 0.061384
2026-01-04 12:13, failed, 0.059974
2026-01-05 00:40, failed, 0.025527
2026-01-05 12:15, failed, 0.104203
2026-01-06 00:37, failed, 0.065777
2026-01-06 12:15, failed, 0.077980
2026-01-07 00:36, failed, 0.107724
2026-01-07 12:15, failed, 0.167466
2026-01-08 00:37, failed, 0.119976
2026-01-08 12:15, failed, 0.058121
2026-01-09 00:37, failed, 0.032886
2026-01-09 12:15, failed, 0.142594
2026-01-10 00:36, failed, 0.066634
2026-01-10 12:13, failed, 0.069917
2026-01-11 00:41, failed, 0.057850
2026-01-11 12:13, failed, 0.038062
2026-01-12 00:39, failed, 0.208664
2026-01-12 12:16, failed, 0.025052
2026-01-13 00:33, failed, 0.107448
2026-01-13 12:16, failed, 0.074833
2026-01-14 00:38, failed, 0.030050
2026-01-14 12:15, failed, 0.122042
2026-01-15 00:34, failed, 0.181081
2026-01-15 12:15, failed, 0.113712
2026-01-16 00:38, failed, 0.064672
2026-01-16 12:15, failed, 0.063184
2026-01-17 00:35, failed, 0.158571
2026-01-17 12:13, failed, 0.052250
2026-01-18 00:40, failed, 0.085157
2026-01-18 12:13, failed, 0.035964
2026-01-19 00:40, failed, 0.097181
2026-01-19 12:16, failed, 0.058051
2026-01-20 00:36, failed, 0.073011
2026-01-20 12:16, failed, 0.148038
2026-01-21 00:38, failed, 0.163625
2026-01-21 12:16, failed, 0.057884
2026-01-22 00:38, failed, 0.081129
2026-01-22 12:17, failed, 0.026874
2026-01-23 00:37, failed, 0.037080
2026-01-23 12:15, failed, 0.090730
2026-01-24 00:36, failed, 0.061577
2026-01-24 12:13, failed, 0.070627
2026-01-25 00:41, failed, 0.074759
2026-01-25 12:14, failed, 0.069374
2026-01-26 00:40, failed, 0.043903
2026-01-26 12:16, failed, 0.072150
2026-01-27 00:39, failed, 0.152022
2026-01-27 12:16, failed, 0.031773
2026-01-28 00:37, failed, 0.026169
2026-01-28 12:17, failed, 0.079844
2026-01-29 00:42, failed, 0.061487
2026-01-29 12:20, failed, 0.051907
2026-01-30 00:43, failed, 0.048464
2026-01-30 12:19, failed, 0.076809
2026-01-31 00:41, failed, 0.055657
2026-01-31 12:15, failed, 0.156007
2026-02-01 00:51, failed, 0.080794
2026-02-01 12:16, failed, 0.101117
2026-02-02 00:45, failed, 0.094163
2026-02-02 12:20, failed, 0.024875
2026-02-03 00:45, failed, 0.121804
2026-02-03 12:20, failed, 0.070773
2026-02-04 00:41, failed, 0.122256
2026-02-04 12:20, failed, 0.073726
2026-02-05 00:45, failed, 0.106407
2026-02-05 12:21, failed, 0.061009
2026-02-06 00:42, failed, 0.088208
2026-02-06 12:20, failed, 0.042691
2026-02-07 00:42, failed, 0.081442
2026-02-07 12:15, failed, 0.056990
2026-02-08 00:56, failed, 0.103938
2026-02-08 12:16, failed, 0.082994
2026-02-09 00:46, failed, 0.094033
2026-02-09 12:26, failed, 0.193752
2026-02-10 00:51, failed, 0.273570
2026-02-10 12:28, failed, 0.066716
2026-02-11 00:50, failed, 0.033694
2026-02-11 12:26, failed, 0.103534
2026-02-12 00:45, failed, 0.107522
2026-02-12 12:24, failed, 0.040560
2026-02-13 00:47, failed, 0.091832
2026-02-13 12:21, failed, 0.168225
2026-02-14 00:43, failed, 0.063304
2026-02-14 12:15, failed, 0.064545
2026-02-15 00:48, failed, 0.042330
2026-02-15 12:16, failed, 0.033768
2026-02-16 00:46, failed, 0.052783
2026-02-16 12:23, failed, 0.112467
2026-02-17 00:45, failed, 0.067405
2026-02-17 12:22, failed, 0.166163
2026-02-18 00:45, failed, 0.085605
2026-02-18 12:22, failed, 0.106377
2026-02-19 00:46, failed, 0.030437
2026-02-19 12:23, failed, 0.028040
2026-02-20 00:42, failed, 0.049868
2026-02-20 12:20, failed, 0.114211
2026-02-21 00:42, failed, 0.060519
2026-02-21 12:15, failed, 0.081367
2026-02-22 00:46, failed, 0.103076
2026-02-22 12:16, failed, 0.066116
